"MouseID","behavior_key","start","duration","NetworkFilename"
"007659","Freeze_2cm",4001,121,"007659_B6J_F_80mg-kg_.avi"
"007660","Freeze_2cm",2508,200,"007660_B6J_F_80mg-kg_.avi"
"007660","Freeze_2cm",2754,194,"007660_B6J_F_80mg-kg_.avi"
"007660","Freeze_2cm",3603,298,"007660_B6J_F_80mg-kg_.avi"
"007660","Freeze_2cm",3906,645,"007660_B6J_F_80mg-kg_.avi"
"007660","Freeze_2cm",4596,299,"007660_B6J_F_80mg-kg_.avi"
"007660","Freeze_2cm",4903,390,"007660_B6J_F_80mg-kg_.avi"
"007661","Freeze_2cm",2258,143,"007661_B6J_F_80mg-kg_.avi"
"007661","Freeze_2cm",2536,103,"007661_B6J_F_80mg-kg_.avi"
"007661","Freeze_2cm",2646,112,"007661_B6J_F_80mg-kg_.avi"
"007661","Freeze_2cm",2835,228,"007661_B6J_F_80mg-kg_.avi"
"007661","Freeze_2cm",3171,92,"007661_B6J_F_80mg-kg_.avi"
"007661","Freeze_2cm",3882,90,"007661_B6J_F_80mg-kg_.avi"
"007661","Freeze_2cm",4170,125,"007661_B6J_F_80mg-kg_.avi"
"007661","Freeze_2cm",4318,149,"007661_B6J_F_80mg-kg_.avi"
"007661","Freeze_2cm",4498,155,"007661_B6J_F_80mg-kg_.avi"
"007662","Freeze_2cm",3453,186,"007662_B6J_F_80mg-kg_called_7762.avi"
"007662","Freeze_2cm",3745,154,"007662_B6J_F_80mg-kg_called_7762.avi"
"007662","Freeze_2cm",3922,160,"007662_B6J_F_80mg-kg_called_7762.avi"
"007663","Freeze_2cm",3017,91,"007663_B6J_F_80mg-kg_called_7763.avi"
"007663","Freeze_2cm",3208,195,"007663_B6J_F_80mg-kg_called_7763.avi"
"007663","Freeze_2cm",3877,135,"007663_B6J_F_80mg-kg_called_7763.avi"
"007663","Freeze_2cm",4194,382,"007663_B6J_F_80mg-kg_called_7763.avi"
"007664","Freeze_2cm",2100,249,"007664_B6J_F_80mg-kg_called_7764.avi"
"007664","Freeze_2cm",2485,201,"007664_B6J_F_80mg-kg_called_7764.avi"
"007664","Freeze_2cm",3595,98,"007664_B6J_F_80mg-kg_called_7764.avi"
"007664","Freeze_2cm",3780,150,"007664_B6J_F_80mg-kg_called_7764.avi"
"007665","Freeze_2cm",188,145,"007665_B6J_F_vehicle_.avi"
"007665","Freeze_2cm",11710,90,"007665_B6J_F_vehicle_.avi"
"007666","Freeze_2cm",48,98,"007666_B6J_F_vehicle_.avi"
"007666","Freeze_2cm",173,189,"007666_B6J_F_vehicle_.avi"
"007667","Freeze_2cm",10350,128,"007667_B6J_F_vehicle_.avi"
"007668","Freeze_2cm",15828,117,"007668_B6J_F_vehicle_.avi"
"007669","Freeze_2cm",4891,106,"007669_B6J_F_vehicle_.avi"
"007669","Freeze_2cm",16344,139,"007669_B6J_F_vehicle_.avi"
"007669","Freeze_2cm",16643,180,"007669_B6J_F_vehicle_.avi"
"007670","Freeze_2cm",4861,151,"007670_B6J_F_vehicle_.avi"
"007670","Freeze_2cm",5086,289,"007670_B6J_F_vehicle_.avi"
"007671","Freeze_2cm",96,352,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",3196,133,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",3667,230,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",3902,275,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",4602,128,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",5050,329,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",5459,115,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",6161,116,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",6311,144,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",6609,328,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",7014,106,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",7127,110,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",7302,206,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",7697,448,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",8150,965,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",9120,1105,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",10230,343,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",10578,371,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",11274,119,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",11595,199,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",11945,104,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",12114,101,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",12306,208,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",12533,128,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",12784,319,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",13426,90,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",13521,96,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",13622,103,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",13838,213,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",14081,617,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",14704,192,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",15017,150,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",15174,187,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",15460,309,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",15774,1229,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",17008,149,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",17163,390,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",17558,299,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",17863,251,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",18119,91,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",18216,707,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",19099,105,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",19291,112,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",19647,260,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",20091,129,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",20335,447,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",20787,130,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",20922,414,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",21356,365,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",21726,241,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",21992,159,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",22248,112,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",22392,292,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",22939,448,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",23597,800,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",24584,364,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",24953,336,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",25405,251,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",25671,316,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",26054,287,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",26362,474,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",27033,276,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",27447,356,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",28000,186,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",28577,233,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",28825,141,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",28971,173,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",29153,463,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",29626,585,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",30347,1069,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",31421,610,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",32043,666,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",32722,150,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",32915,355,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",33275,662,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",33988,154,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",34248,911,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",35164,701,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",35870,172,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",36050,100,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",36156,232,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",36401,181,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",36588,295,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",36921,452,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",37378,318,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",37703,325,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",38035,240,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",38280,509,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",38797,144,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",38946,261,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",39216,412,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",39661,206,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",39884,116,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",40005,667,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",40759,174,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",40939,429,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",41382,611,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",42123,247,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",42400,174,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",42580,171,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",42756,140,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",42929,638,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",43573,169,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",43747,246,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",44001,481,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",44625,112,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",44743,263,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",45011,107,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",45213,436,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",45654,538,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",46197,261,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",46467,591,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",47100,170,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",47299,139,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",47443,152,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",47601,98,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",47735,107,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",47987,177,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",48170,90,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",48541,137,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",48683,175,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",48937,291,"007671_B6J_M_40mg-kg_.avi"
"007671","Freeze_2cm",49233,221,"007671_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",86,170,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",2429,382,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",3155,105,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",3367,159,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",3607,162,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",3961,1144,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",5153,2142,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",7300,460,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",7765,307,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",8105,276,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",8427,739,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",9192,148,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",9345,119,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",9470,108,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",9651,857,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",10514,498,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",11117,419,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",11693,571,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",12335,840,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",13182,461,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",13649,134,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",13788,120,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",13913,209,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",14127,194,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",14326,199,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",14620,175,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",14800,1815,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",16755,144,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",17349,111,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",17747,335,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",18148,695,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",18849,188,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",19075,274,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",19356,483,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",19845,117,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",19985,305,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",20295,769,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",21171,121,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",21570,399,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",22393,90,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",22846,180,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",23335,120,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",23825,139,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",24129,375,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",24535,233,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",24893,401,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",25299,107,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",25413,486,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",25964,230,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",26199,184,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",26389,92,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",26570,119,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",26695,101,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",26902,210,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",27197,226,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",27709,127,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",28055,385,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",28445,515,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",29050,181,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",29318,302,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",29733,198,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",30113,151,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",30269,141,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",30415,211,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",30631,364,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",31014,270,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",31289,227,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",31526,342,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",31874,602,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",32482,279,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",32884,377,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",33266,293,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",33569,159,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",33752,242,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",34032,1107,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",35145,604,"007672_B6J_M_40mg-kg_.avi"
"007672","Freeze_2cm",35754,111,"007672_B6J_M_40mg-kg_.avi"
"007673","Freeze_2cm",2863,320,"007673_B6J_M_40mg-kg_.avi"
"007673","Freeze_2cm",3190,915,"007673_B6J_M_40mg-kg_.avi"
"007673","Freeze_2cm",4119,521,"007673_B6J_M_40mg-kg_.avi"
"007673","Freeze_2cm",4699,144,"007673_B6J_M_40mg-kg_.avi"
"007673","Freeze_2cm",4849,543,"007673_B6J_M_40mg-kg_.avi"
"007673","Freeze_2cm",5698,510,"007673_B6J_M_40mg-kg_.avi"
"007673","Freeze_2cm",6214,1148,"007673_B6J_M_40mg-kg_.avi"
"007673","Freeze_2cm",7373,600,"007673_B6J_M_40mg-kg_.avi"
"007673","Freeze_2cm",7978,332,"007673_B6J_M_40mg-kg_.avi"
"007673","Freeze_2cm",8344,929,"007673_B6J_M_40mg-kg_.avi"
"007673","Freeze_2cm",9279,2261,"007673_B6J_M_40mg-kg_.avi"
"007673","Freeze_2cm",11545,556,"007673_B6J_M_40mg-kg_.avi"
"007673","Freeze_2cm",12106,1645,"007673_B6J_M_40mg-kg_.avi"
"007673","Freeze_2cm",13757,307,"007673_B6J_M_40mg-kg_.avi"
"007673","Freeze_2cm",14078,345,"007673_B6J_M_40mg-kg_.avi"
"007673","Freeze_2cm",14428,405,"007673_B6J_M_40mg-kg_.avi"
"007673","Freeze_2cm",14838,722,"007673_B6J_M_40mg-kg_.avi"
"007673","Freeze_2cm",15566,1390,"007673_B6J_M_40mg-kg_.avi"
"007673","Freeze_2cm",16973,171,"007673_B6J_M_40mg-kg_.avi"
"007673","Freeze_2cm",17149,114,"007673_B6J_M_40mg-kg_.avi"
"007673","Freeze_2cm",17299,132,"007673_B6J_M_40mg-kg_.avi"
"007673","Freeze_2cm",17510,366,"007673_B6J_M_40mg-kg_.avi"
"007673","Freeze_2cm",18027,233,"007673_B6J_M_40mg-kg_.avi"
"007673","Freeze_2cm",18292,228,"007673_B6J_M_40mg-kg_.avi"
"007673","Freeze_2cm",18525,162,"007673_B6J_M_40mg-kg_.avi"
"007673","Freeze_2cm",18745,598,"007673_B6J_M_40mg-kg_.avi"
"007673","Freeze_2cm",19350,558,"007673_B6J_M_40mg-kg_.avi"
"007673","Freeze_2cm",20022,256,"007673_B6J_M_40mg-kg_.avi"
"007673","Freeze_2cm",20355,573,"007673_B6J_M_40mg-kg_.avi"
"007674","Freeze_2cm",2501,149,"007674_B6J_M_40mg-kg_.avi"
"007674","Freeze_2cm",2802,305,"007674_B6J_M_40mg-kg_.avi"
"007674","Freeze_2cm",3149,161,"007674_B6J_M_40mg-kg_.avi"
"007674","Freeze_2cm",3430,237,"007674_B6J_M_40mg-kg_.avi"
"007674","Freeze_2cm",3728,124,"007674_B6J_M_40mg-kg_.avi"
"007674","Freeze_2cm",3858,97,"007674_B6J_M_40mg-kg_.avi"
"007674","Freeze_2cm",3992,322,"007674_B6J_M_40mg-kg_.avi"
"007674","Freeze_2cm",4319,1664,"007674_B6J_M_40mg-kg_.avi"
"007674","Freeze_2cm",5989,337,"007674_B6J_M_40mg-kg_.avi"
"007674","Freeze_2cm",6331,1517,"007674_B6J_M_40mg-kg_.avi"
"007674","Freeze_2cm",7853,444,"007674_B6J_M_40mg-kg_.avi"
"007674","Freeze_2cm",8305,1254,"007674_B6J_M_40mg-kg_.avi"
"007674","Freeze_2cm",9712,1351,"007674_B6J_M_40mg-kg_.avi"
"007674","Freeze_2cm",11069,352,"007674_B6J_M_40mg-kg_.avi"
"007674","Freeze_2cm",11464,666,"007674_B6J_M_40mg-kg_.avi"
"007674","Freeze_2cm",12256,464,"007674_B6J_M_40mg-kg_.avi"
"007674","Freeze_2cm",12739,140,"007674_B6J_M_40mg-kg_.avi"
"007674","Freeze_2cm",12885,96,"007674_B6J_M_40mg-kg_.avi"
"007674","Freeze_2cm",13000,252,"007674_B6J_M_40mg-kg_.avi"
"007674","Freeze_2cm",13263,2074,"007674_B6J_M_40mg-kg_.avi"
"007674","Freeze_2cm",15412,355,"007674_B6J_M_40mg-kg_.avi"
"007674","Freeze_2cm",15772,135,"007674_B6J_M_40mg-kg_.avi"
"007674","Freeze_2cm",15989,1263,"007674_B6J_M_40mg-kg_.avi"
"007674","Freeze_2cm",17257,205,"007674_B6J_M_40mg-kg_.avi"
"007675","Freeze_2cm",48,150,"007675 B6J M 40mg-kg NV5_2022-03-22_11-01-39.avi"
"007675","Freeze_2cm",203,98,"007675 B6J M 40mg-kg NV5_2022-03-22_11-01-39.avi"
"007675","Freeze_2cm",338,90,"007675 B6J M 40mg-kg NV5_2022-03-22_11-01-39.avi"
"007675","Freeze_2cm",858,111,"007675 B6J M 40mg-kg NV5_2022-03-22_11-01-39.avi"
"007675","Freeze_2cm",990,228,"007675 B6J M 40mg-kg NV5_2022-03-22_11-01-39.avi"
"007675","Freeze_2cm",2011,297,"007675 B6J M 40mg-kg NV5_2022-03-22_11-01-39.avi"
"007675","Freeze_2cm",2622,388,"007675 B6J M 40mg-kg NV5_2022-03-22_11-01-39.avi"
"007675","Freeze_2cm",3015,99,"007675 B6J M 40mg-kg NV5_2022-03-22_11-01-39.avi"
"007675","Freeze_2cm",3119,116,"007675 B6J M 40mg-kg NV5_2022-03-22_11-01-39.avi"
"007675","Freeze_2cm",3290,194,"007675 B6J M 40mg-kg NV5_2022-03-22_11-01-39.avi"
"007675","Freeze_2cm",3490,146,"007675 B6J M 40mg-kg NV5_2022-03-22_11-01-39.avi"
"007675","Freeze_2cm",3641,187,"007675 B6J M 40mg-kg NV5_2022-03-22_11-01-39.avi"
"007675","Freeze_2cm",3833,144,"007675 B6J M 40mg-kg NV5_2022-03-22_11-01-39.avi"
"007675","Freeze_2cm",4503,98,"007675 B6J M 40mg-kg NV5_2022-03-22_11-01-39.avi"
"007675","Freeze_2cm",5752,273,"007675 B6J M 40mg-kg NV5_2022-03-22_11-01-39.avi"
"007675","Freeze_2cm",6185,98,"007675 B6J M 40mg-kg NV5_2022-03-22_11-01-39.avi"
"007675","Freeze_2cm",6793,123,"007675 B6J M 40mg-kg NV5_2022-03-22_11-01-39.avi"
"007675","Freeze_2cm",6921,105,"007675 B6J M 40mg-kg NV5_2022-03-22_11-01-39.avi"
"007675","Freeze_2cm",7304,98,"007675 B6J M 40mg-kg NV5_2022-03-22_11-01-39.avi"
"007675","Freeze_2cm",7988,243,"007675 B6J M 40mg-kg NV5_2022-03-22_11-01-39.avi"
"007675","Freeze_2cm",8316,323,"007675 B6J M 40mg-kg NV5_2022-03-22_11-01-39.avi"
"007675","Freeze_2cm",8692,527,"007675 B6J M 40mg-kg NV5_2022-03-22_11-01-39.avi"
"007675","Freeze_2cm",9228,298,"007675 B6J M 40mg-kg NV5_2022-03-22_11-01-39.avi"
"007675","Freeze_2cm",9532,144,"007675 B6J M 40mg-kg NV5_2022-03-22_11-01-39.avi"
"007675","Freeze_2cm",9874,92,"007675 B6J M 40mg-kg NV5_2022-03-22_11-01-39.avi"
"007675","Freeze_2cm",10043,96,"007675 B6J M 40mg-kg NV5_2022-03-22_11-01-39.avi"
"007675","Freeze_2cm",10144,135,"007675 B6J M 40mg-kg NV5_2022-03-22_11-01-39.avi"
"007675","Freeze_2cm",10326,150,"007675 B6J M 40mg-kg NV5_2022-03-22_11-01-39.avi"
"007675","Freeze_2cm",10661,125,"007675 B6J M 40mg-kg NV5_2022-03-22_11-01-39.avi"
"007675","Freeze_2cm",10797,108,"007675 B6J M 40mg-kg NV5_2022-03-22_11-01-39.avi"
"007675","Freeze_2cm",10914,137,"007675 B6J M 40mg-kg NV5_2022-03-22_11-01-39.avi"
"007675","Freeze_2cm",11058,415,"007675 B6J M 40mg-kg NV5_2022-03-22_11-01-39.avi"
"007675","Freeze_2cm",11609,177,"007675 B6J M 40mg-kg NV5_2022-03-22_11-01-39.avi"
"007675","Freeze_2cm",11952,104,"007675 B6J M 40mg-kg NV5_2022-03-22_11-01-39.avi"
"007675","Freeze_2cm",12759,357,"007675 B6J M 40mg-kg NV5_2022-03-22_11-01-39.avi"
"007675","Freeze_2cm",13121,203,"007675 B6J M 40mg-kg NV5_2022-03-22_11-01-39.avi"
"007675","Freeze_2cm",13330,551,"007675 B6J M 40mg-kg NV5_2022-03-22_11-01-39.avi"
"007675","Freeze_2cm",13887,1497,"007675 B6J M 40mg-kg NV5_2022-03-22_11-01-39.avi"
"007675","Freeze_2cm",15389,396,"007675 B6J M 40mg-kg NV5_2022-03-22_11-01-39.avi"
"007675","Freeze_2cm",15852,264,"007675 B6J M 40mg-kg NV5_2022-03-22_11-01-39.avi"
"007675","Freeze_2cm",16121,658,"007675 B6J M 40mg-kg NV5_2022-03-22_11-01-39.avi"
"007676","Freeze_2cm",525,883,"007676 B6J M 40 mg-kgNV10 or NV11 video_recording_2022-03-22_11-03-40.avi"
